credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
4,1.0931729687141432,1.9137886811369442,0.5773269113192139,3,-1.7238136705054425,1
0,-0.973979123406026,-0.6611597668930328,-0.6842088595654857,3,0.5678406046006138,0
1,-1.0970442584579163,-0.36166023435985933,-0.6239758990494131,6,-0.6521767792687975,0
1,2.763437455260147,0.2966239448142326,1.8306363328295494,7,1.4581235603972114,0
5,0.5867645070441004,1.2633706831224307,0.05462015099953376,3,0.05675224108775236,1
0,-0.19298527583070602,-0.3541702475077841,-0.41429209505287257,2,0.5183804403896918,0
4,-0.23634157553343937,0.8706088714350273,-0.7827263081904328,1,-1.3446190782217067,1
2,1.3999030564828299,1.2247079260067266,1.509366487264765,3,0.3535132263532849,0
0,0.04263387513807615,-0.6831512275668928,-0.39570120239779105,6,1.6065040530299777,0
0,1.4970693132694564,-0.2550297834532135,1.0731302449720368,4,-1.097318257167096,0
5,-0.6012739042037265,2.5354593199464412,1.0330507026990505,5,-2.1194949841928192,1
1,0.2488276627662506,-0.35887750422306325,0.6506662985704077,5,-0.19054857996685806,0
0,-1.684043379373352,-1.2274972762062384,-2.018880627876012,4,0.666760933022458,0
0,-0.4520576563576602,-0.8575089919945936,-0.3513366754215441,6,-0.058654808737732496,0
1,0.4163731146325895,-0.2804377372920937,-0.27143819150043713,6,0.3205397835460035,0
0,-1.6600456379243405,-1.2709427531234636,-2.01187714495462,4,-0.00919464452681041,0
0,0.31914771034471734,-1.0809311507741537,-0.27182794726514925,5,0.7656812614443022,0
0,-0.6858405197213624,-0.7167119019857346,-1.3437311258055542,2,0.8975750326734278,0
2,-0.9639523878877148,0.4043795525726477,-0.07980803054983988,6,1.4086633961862893,0
0,-1.034369584047949,-0.7114022986047062,-0.9390136516393326,3,-1.2456987497998624,0
1,-0.9032202791547235,-0.45405129891492785,-1.1716610880401488,7,1.2437961821498824,0
0,-0.17431247694846594,-0.7697951633306583,0.8723388194364006,5,-0.6521767792687975,0
0,2.1245295865445084,0.16444578764929485,1.82671803901408,3,-0.8829908789197672,0
1,0.17613489264521492,0.0052027904155979195,0.5767051371618743,6,0.22161945512415931,0
2,1.3369212235575967,0.5613857405920043,1.1365606807961601,9,-0.19054857996685806,0
0,0.24627940157323422,-0.27236867310832463,0.6530040633994288,3,-0.899477600323408,0
1,-0.7751276536359589,-0.39180359003083115,-0.2301728328567213,5,0.6008140474078952,0
0,1.5644563045916096,-0.1690462542123061,1.2324488879022346,5,-0.07514153014137319,0
4,-0.12881897950715587,1.138300351549579,-0.4746341919859636,1,-1.2951589140107844,1
2,-0.21762294627303957,0.37844529260954934,0.12710436262523672,6,0.7656812614443022,0
1,-1.4060538073970963,-0.735994077103488,-1.755674305165131,4,1.6065040530299777,0
1,1.2081235771035976,0.3461478743344672,1.5964282068037354,6,-0.025681365930451103,0
0,-0.20107531483100063,-0.34724192574944235,0.7336132916971522,6,1.9527252025064323,0
1,-0.5023604412903799,-0.6210362431603202,-0.628134064794791,5,0.25459289793144074,0
1,-0.9828074662993268,-0.6630027919506837,-0.8462003816416777,7,0.7821679828479429,0
0,-0.2557880747828218,-0.4258966997456354,0.38859277499945194,4,0.7327078186370208,0
0,-1.0271292208402798,-1.2130102631524085,-1.4266079049310318,7,2.2494861877719647,0
1,0.7373186262274636,0.03727859319011663,0.8944059000361204,5,0.9800086396916312,0
0,-0.6647264856101115,-1.0140278043991657,-0.8278613626839072,3,-0.3883892368105464,0
5,0.3945826842243512,2.901696275866284,1.0986231662790102,3,-0.8829908789197672,1
1,-1.3315289260468601,-0.6819401477763604,-1.7711047317398672,4,0.05675224108775236,0
0,-1.8618126634160828,-0.9769565188614007,-2.3157861796270023,4,0.08972568389503376,0
0,-1.1455693608363635,-0.5977872437038806,-1.0037775321996458,4,0.6997343758297394,0
1,-0.3894465147843252,-0.3724358088677497,-0.46253326414651635,5,0.6832476544260987,0
0,-1.6628951441489188,-0.9825873817148013,-2.243482499215332,3,-1.2292120283962218,0
0,-1.3090127651979968,-0.8914316714401175,-1.6718888384448862,3,1.7219111028554626,0
5,-0.7320532318659297,0.9036437444956233,-0.8819796680846367,2,-1.7403003919090831,1
5,0.3206972977663725,0.9153426216784455,-0.6218470090163823,6,-0.5037962866360313,1
4,-1.7469233280048837,-0.16166457384044713,-1.8089263364568013,4,0.7986547042515836,1
0,-0.41134591159536127,-0.5459050922293088,-0.3394670231196782,5,-0.058654808737732496,0
2,0.03656234839397892,-0.011398244715566008,-0.04790062866369392,7,1.5240704460117742,0
1,-1.2273515128216186,-0.5692360614543567,-0.3944449473258438,6,-1.5259730136617542,0
0,0.44398549181568114,-0.8272799140840343,0.1707407940043275,5,-1.756787113312724,0
1,-0.896912056166971,-0.8150650209104463,-1.0048908626583044,7,0.9800086396916312,0
0,-0.16579512560543558,-1.1241054290369301,-0.9629357444211195,1,0.6502742116188174,0
0,-0.6085285329432893,-1.023067584551859,-0.3585577271835595,5,0.30405306214236283,0
2,-0.966782237847248,-0.41019358578515047,-1.131529166265707,5,-0.058654808737732496,0
1,0.7699081930322322,0.012854223608061687,0.33529883791442183,5,1.8702915954882289,0
1,-0.49227787910878584,-0.5066096018381433,-0.5115744492628163,6,0.12269912670231514,0
0,-0.20056278711257644,-0.8318930258340177,0.11095520311734168,6,-0.8335307147088452,0
2,0.059238158527916876,-0.03165101236470558,0.22943290176572162,6,-1.3611057996253473,0
5,1.3795967388136874,2.6410965524322205,1.104187728514009,4,-1.3446190782217067,1
1,-0.14772958134451641,0.13374358678345935,0.7735394505955346,5,0.17215929091323723,0
4,-0.20237378569228656,1.787425786511826,1.3726587411628095,7,-1.2456987497998624,0
1,-0.13601021893782922,-0.33061588757532834,-0.5200410920663299,6,-0.6851502220760789,0
0,-0.00922753172483389,-0.5010468442128496,-0.2822231439038086,3,-1.3775925210289879,0
1,-0.10597797597730639,-0.14883399656002255,1.0206691440527107,6,0.48540699758241046,0
4,-0.7449844109629524,0.8052072136353694,-0.8728151929309088,3,-0.09162825154501389,1
2,-0.6704077329833005,0.3942321796131913,-0.3423618848909039,3,-1.855707441734568,0
0,-0.03445523345939174,-0.7582249761192233,-0.46444154018128475,3,0.18864601231687791,0
5,1.4100380893113749,2.1387012647410275,0.24112917787790902,3,-0.8335307147088452,1
1,-0.03490196707567215,-0.6913039493540675,-0.5295042901096311,6,1.2273094607462418,0
1,0.7488152532777205,-0.21612074324833214,0.5456432497998152,5,0.48540699758241046,0
0,-0.6429033168052427,-0.559761978395823,-0.13019899175413716,6,0.12269912670231514,0
1,1.473704755713437,0.4056505849795073,1.0417529013001712,3,0.13918584810595583,0
4,-0.03886980066268458,0.8320983031461537,-0.32635684922640845,5,-0.520283008039672,1
0,0.08256840239997498,-0.6578562388435315,-0.5553627105476763,4,-0.6521767792687975,0
1,0.1487639052036706,-0.30557174173587537,-0.358588176767045,6,-0.42136267961782775,0
5,0.23188209151183245,1.2888378904503595,-0.08161513331460311,2,-2.4327426908619927,1
4,0.2568078003227188,1.0639592265159883,0.43790399465093865,7,-0.0421680873340918,0
0,-0.9161661402955202,-0.7030236713343616,-1.2443137957313362,4,0.9305484754807092,0
1,1.536891505448013,-0.248717616614812,0.29931018592281,5,0.7986547042515836,0
0,1.9017441607427454,-0.24740420287990975,1.4777484854622784,3,0.2875663407387221,0
0,-0.5224754364788073,-0.7827545700155816,-0.9682636223764999,4,-1.9216543273491309,0
0,0.6043514953368175,-0.34198543914063584,1.5816550370494162,4,0.5678406046006138,0
3,1.1469551046337194,0.6595672416515607,0.7602774228816457,6,-1.7238136705054425,0
1,-0.5485616817690598,-0.6369259863788936,-0.7173781713892868,6,0.5843273260042545,0
0,-0.24195961793238846,-0.6818081969715235,-0.5620937320747742,2,0.7491945400406615,0
2,0.728407087196812,-0.036843138520400665,-0.31017350692720924,3,-1.4765128494508322,0
0,-0.7199418213199783,-0.8497539477772156,-0.6338273342644156,6,-0.15757513715957666,0
2,-0.29458025911384733,0.1115878551923905,-0.18049346151865409,8,1.8373181526809474,0
4,1.5661514995008678,2.612407223960298,1.7428593450213967,5,-0.5037962866360313,1
0,-0.6921774158935106,-0.7757124673674771,-1.0748345229813696,4,0.7821679828479429,0
4,0.06370978152667946,0.48576476898700205,-0.41525188569394667,8,0.2051327337205186,0
3,-0.12969386271133673,0.46635906458290693,-0.2837292498752894,4,-1.1467784213780183,0
1,1.5941745862440142,0.13452655621858306,0.9701444719295326,4,0.7162210972333801,0
2,0.6057399426141514,0.03744356429091617,0.19951471871544676,8,0.402973390564207,0
0,0.6585993393809427,-0.17474391774917183,1.1013505000379729,4,-1.1797518641852995,0
0,-0.6556898938124273,-0.9203220568755357,-1.2387533518328957,6,-0.94893776453433,0
1,1.407752977087806,0.3468815626151495,1.0650884629409645,7,-0.6686635006724382,0
2,0.057887454825449054,0.6185391783533213,0.5742222590125118,4,0.30405306214236283,0
3,-0.49504399712212294,0.09665103603626483,-0.7154541718384958,8,1.705424381451822,0
0,-0.028071433265284187,-0.4705224020033395,0.1267486347035259,5,0.9470351968843498,0
0,-1.4274905228303882,-0.974596734622427,-1.4541048961960799,3,0.5183804403896918,0
2,-1.2233313661867447,-0.6975734632414818,-1.4721615699511073,7,1.2932563463608044,0
1,0.332679282874117,-0.25967415855141296,0.659040519444545,7,0.46892027617876975,0
1,1.0500646525863022,-0.18817846660416104,1.1861603519089017,6,1.5735306102226962,0
0,-2.050414156446473,-1.2195864674572265,-2.569616578552373,3,-2.680043511916603,0
0,-0.3595573492831603,-0.9141843828802558,-0.8329533056916543,3,-1.3116456354144252,0
5,0.1364497990105485,2.746421269139115,0.7613156118833676,4,-0.8005572719015638,1
0,1.4944150082924763,-0.8830009790310513,1.1154841682537433,3,-0.07514153014137319,0
5,1.6223856936262315,2.575831674893355,0.805631788014027,4,0.7986547042515836,1
0,-1.1295665571869116,-1.0089321116320742,-0.3609884465456076,4,0.8481148684625056,0
5,-0.602439034274419,0.8091605618543652,-0.7958701407411986,3,0.5843273260042545,1
3,-1.6331626673213566,0.07659864493514396,-1.4605942407202772,5,0.18864601231687791,0
5,1.173565885426615,2.6976476089713137,0.9149532212775889,2,-0.9654244859379707,1
0,-0.8469489802936614,-0.8746421174605804,-1.1742551727357826,4,-0.7510971076906416,0
0,1.3832614467335704,-0.9572825893648621,0.8191999407619662,2,-0.7675838290942824,0
5,-1.0906163797683883,0.49980796495284174,-1.4415701061340822,5,1.4910970032044928,1
0,-1.2926619060694826,-0.9474947306496859,-1.5717907965623301,4,0.18864601231687791,0
5,-0.14497313667888165,1.197210080635294,-0.6885628435948955,3,0.07323896249139306,1
2,1.546733930237969,1.1908063735447336,1.265014267541898,5,-0.19054857996685806,0
1,-2.3827760643499833,-1.015684211365449,-2.538815514023998,3,-0.37190251540690566,0
0,-0.3216279073978641,-0.9522412869797996,0.27200002843137144,5,0.2875663407387221,0
1,0.06415271025065028,-0.4087626563449977,0.15036242769453886,7,1.8867783168918695,0
3,1.265313352906347,0.6371891749100268,-0.001871165734144949,4,-0.9159643217270487,0
5,-0.4785484022259711,0.9375355306037421,-0.6502337831868231,4,-1.9381410487527715,1
2,-0.5867684136242729,0.6662764189236265,0.7957731698740113,4,-0.19054857996685806,0
0,0.4073073564497865,-0.30434403786662656,1.242716552621528,3,-0.00919464452681041,0
5,0.02438723685879531,1.391498099247168,-0.14205618441885767,3,-1.3116456354144252,1
1,1.0980346987098097,0.2260635199290147,0.9606839279364179,6,1.2767696249571638,0
0,0.27134146807157544,-0.32653897083556527,0.5737692654077331,5,-1.4929995708544728,0
0,1.7392459266686298,-0.06479045754273456,1.6507169354083235,3,0.7491945400406615,0
0,-0.911856599517781,-0.8660281770463807,-1.042931133807858,2,0.5183804403896918,0
2,1.4801437479530637,1.0271733779112544,0.8145422580593866,5,-0.35541579400326495,0
3,0.7801125659424408,1.2785248184406122,0.7090709074787617,4,-0.520283008039672,0
0,-0.4679366715506346,-0.5582689609302934,0.22916902181697318,3,0.7327078186370208,0
1,-1.3555185870246844,-0.4914413314128277,-1.019775674408465,6,0.9305484754807092,0
0,0.8820240708153421,-0.7915332343537014,0.16129486248313593,4,-1.097318257167096,0
5,0.640420597463092,2.7679627598465935,0.8825075543976072,4,-0.5367697294433127,1
0,1.8045553489935302,-0.7515347179888539,0.8456432526790627,2,2.018672088120995,0
0,-0.6199637512267893,-0.613902767609971,-0.27652607446407396,5,0.17215929091323723,0
0,0.3763654487288233,-0.5822528945113211,0.19764880435087712,4,0.9140617540770685,0
4,0.5079425999724145,1.6777436402034167,0.6220966395660571,5,0.2381061765278,1
0,0.04569233453797076,-0.8311753278451812,0.8620317495203103,5,1.1283891323243975,0
1,0.14520639280752795,0.40723927438398605,1.3098316042775093,3,-0.8665041575161265,0
0,-1.781047696059563,-1.137826788482542,-2.3463648569705904,3,-0.40487595821418704,0
2,-0.2978653945509839,0.22688101445121392,-0.5088592926468264,3,0.04026551968411167,0
1,-1.165533843265519,-0.7136666494802167,-1.7071252209112264,6,0.6008140474078952,0
0,1.1217896869037203,-1.0549683809649892,0.15586554371035927,4,-0.7181236648833603,0
1,-0.07935584664281164,-0.09996587558980086,-0.14368290743030784,5,0.9635219182879905,0
1,0.4653382716623209,-0.191804378645025,0.5414020935442547,6,-0.7016369434797196,0
4,-0.19012116002979204,0.8833702726893365,-0.5703031487384838,2,0.7327078186370208,1
0,-0.5777631488670851,-0.5024557632912953,0.03687119759838024,5,-1.9051676059454903,0
0,-0.5958963861584657,-0.8731090178043326,-0.5079016488618168,5,1.1943360179389604,0
2,2.531232810992021,0.7738854212157382,1.7580189090092448,6,0.5843273260042545,0
0,-1.4195732342430731,-0.9359046823685432,-1.3720838008866676,3,-0.10811497294865458,0
2,-0.5673969674235582,-0.14098343673779004,-0.873686825959399,7,2.265972909175605,0
